resident_id,time,x,y,z,energy,activity,memory
fern,1021.4999999991435,5.393062842579059,0.5985944095744459,0.05449766456590929,0.0,0.022167323157191277,8.0
fern,1021.999999999143,5.393259194951013,0.5973766966166129,0.053968166980331356,0.0,0.022104525938630104,8.0
fern,1022.4999999991426,5.392921710629464,0.5980252072228027,0.054369818079820255,0.0,0.022242693230509758,8.0
fern,1022.9999999991421,5.392986512914813,0.5987393315155607,0.05473221194297149,0.0,0.0223658699542284,8.0
fern,1023.4999999991417,5.393081183240048,0.5978446691119593,0.054261684291087485,0.0,0.022302009165287018,8.0
fern,1023.9999999991412,5.393219198769701,0.5918649668137553,0.05541771737919157,0.0,0.022228069603443146,8.0
fern,1024.4999999991521,5.39118951337695,0.5943056515388887,0.05447159303090316,0.0,0.02202758565545082,8.0
fern,1024.999999999163,5.391312319649402,0.594693198098429,0.05463765428208971,0.0,0.021957779303193092,8.0
fern,1025.499999999174,5.391289728784508,0.5943421408710412,0.05418020021463314,0.0,0.021749740466475487,8.0
fern,1025.9999999991849,5.389679365945568,0.6017776953944629,0.05535391585013327,0.0,0.021929113194346428,8.0
fern,1026.4999999991958,5.387806897934805,0.6096028777936644,0.0626335723939342,0.0,0.021729009225964546,8.0
fern,1026.9999999992067,5.381807072016437,0.6224884738909227,0.05548671012191605,0.0,0.021726801991462708,8.0
fern,1027.4999999992176,5.381133698032822,0.6233067487601163,0.05440228434554575,0.0,0.021995719522237778,8.0
fern,1027.9999999992285,5.3804475661516245,0.6265880387456781,0.05426530553144207,0.0,0.02209826186299324,8.0
fern,1028.4999999992394,5.380467795446596,0.6263263862967035,0.05448001165117177,0.0,0.022263143211603165,8.0
fern,1028.9999999992503,5.3801031180791625,0.6226565422647209,0.05379886392937416,0.0,0.022149022668600082,8.0
fern,1029.4999999992613,5.381328780107861,0.6170118184882818,0.0550601802960987,0.0,0.021832812577486038,8.0
fern,1029.9999999992722,5.3807989205485445,0.6162594878396729,0.05423815618991049,0.0,0.021588461473584175,8.0
fern,1030.499999999283,5.381039788937353,0.6158514269398565,0.05476382015463658,0.0,0.02142680250108242,8.0
fern,1030.999999999294,5.382342035524624,0.6133970848070052,0.05429955131647077,0.0,0.02167849987745285,8.0
fern,1031.499999999305,5.382834610799553,0.6119035171207526,0.05452383096107963,0.0,0.021789688616991043,8.0
fern,1031.9999999993158,5.384636063986219,0.6055353344084393,0.05700196954979901,0.0,0.021810702979564667,8.0
fern,1032.4999999993267,5.383610447372159,0.6066918128011676,0.05463319689433124,0.0,0.021619530394673347,8.0
fern,1032.9999999993377,5.382931543701938,0.6076119534952935,0.054243148840979374,0.0,0.0213068388402462,8.0
fern,1033.4999999993486,5.383565989459743,0.6068685579138304,0.05407826562335128,0.0,0.021322106942534447,8.0
fern,1033.9999999993595,5.3839841820141885,0.6063680345237015,0.054344035651502545,0.0,0.02147626504302025,8.0
fern,1034.4999999993704,5.3834649927952505,0.6070995831052236,0.05422022002610836,0.0,0.021514594554901123,8.0
fern,1034.9999999993813,5.382805622042579,0.6077295609249828,0.05479338573711091,0.0,0.020758092403411865,8.0
fern,1035.4999999993922,5.376981864452406,0.6125911329981526,0.05648222831358932,0.0,0.021042846143245697,8.0
fern,1035.9999999994031,5.37380257726462,0.6152896892115439,0.054287339076555724,0.0,0.02054404839873314,8.0
fern,1036.499999999414,5.374603336143774,0.6146414496072407,0.05402914371412822,0.0,0.021656153723597527,8.0
fern,1036.999999999425,5.374569679439695,0.6146217308201976,0.054187889952798385,0.0,0.02191428281366825,8.0
fern,1037.4999999994359,5.375643168978686,0.6135969283170527,0.05524371182327128,0.0,0.022337177768349648,8.0
fern,1037.9999999994468,5.377064988129511,0.6175637069373847,0.05493972388950849,0.0,0.022026268765330315,8.0
fern,1038.4999999994577,5.377397911269077,0.6179459315468541,0.05466207244533922,0.0,0.02197052538394928,8.0
fern,1038.9999999994686,5.377917223533181,0.6177065798642801,0.05469410505279402,0.0,0.02187742292881012,8.0
fern,1039.4999999994795,5.380093720227031,0.6117738578278393,0.05412577943109655,0.0,0.02186642959713936,8.0
fern,1039.9999999994905,5.380613338931013,0.6107181117487679,0.07065280801269677,0.0,0.02176668681204319,8.0
fern,1040.4999999995014,5.386517848341016,0.598219858470421,0.0503750497503613,0.0,0.02150268480181694,8.0
fern,1040.9999999995123,5.38700196616719,0.5972916345190125,0.05460879413823908,0.0,0.021594958379864693,8.0
fern,1041.4999999995232,5.382095513515591,0.6031897982136164,0.05469174635289989,0.0,0.021470271050930023,8.0
fern,1041.999999999534,5.3782790430707275,0.6070285771413934,0.054137600747312664,0.0,0.021620167419314384,8.0
fern,1042.499999999545,5.3783362400716666,0.6071125793427032,0.054214564391297286,0.0,0.021641749888658524,8.0
fern,1042.999999999556,5.378878915800368,0.6064073084901833,0.05440840041100159,0.0,0.02156960777938366,8.0
fern,1043.4999999995669,5.380300047887633,0.6052794653697293,0.0530906946373707,0.0,0.02182948589324951,8.0
fern,1043.9999999995778,5.381219215869981,0.6018503247601745,0.05383907646392995,0.0,0.02208169363439083,8.0
fern,1044.4999999995887,5.381083952525656,0.6054099191422682,0.054746148651087546,0.0,0.02217997796833515,8.0
fern,1044.9999999995996,5.380643669759377,0.6179136013232722,0.05722640145212312,0.0,0.022042490541934967,8.0
fern,1045.4999999996105,5.376879551708691,0.6339729014805559,0.05657924134296608,0.0,0.021407589316368103,8.0
fern,1045.9999999996214,5.372071433493146,0.6386852497180779,0.054046513850700785,0.0,0.02139468863606453,8.0
fern,1046.4999999996323,5.372171881854941,0.6386212390057239,0.05439271807837506,0.0,0.021269772201776505,8.0
fern,1046.9999999996433,5.372257373789726,0.6386099845030544,0.05402938249899918,0.0,0.021059153601527214,8.0
fern,1047.4999999996542,5.372550471078527,0.6381167863983468,0.0539203918555321,0.0,0.02111811377108097,8.0
fern,1047.999999999665,5.372411910773966,0.6382632936092303,0.05395315649978,0.0,0.021023552864789963,8.0
fern,1048.499999999676,5.37419510644669,0.6359923586029321,0.05435493109228366,0.0,0.020830918103456497,8.0
fern,1048.999999999687,5.375593128260458,0.6344884030725303,0.054613011144083644,0.0,0.021053245291113853,8.0
fern,1049.4999999996978,5.374873693559799,0.635816872879836,0.054821727662241845,0.0,0.02151050977408886,8.0
fern,1049.9999999997087,5.381992939383623,0.6291301831984952,0.05463496284501589,0.0,0.021656950935721397,8.0
fern,1050.4999999997196,5.381296188477807,0.6306536751852841,0.05471679245271299,0.0,0.0213059913367033,8.0
fern,1050.9999999997306,5.379229028963138,0.6333088301447637,0.05435883699186323,0.0,0.021019168198108673,8.0
fern,1051.4999999997415,5.383612301070683,0.6313709369240269,0.05528818190689515,0.0,0.019106969237327576,8.0
fern,1051.9999999997524,5.3899921728766,0.6298694514679153,0.05507711430997603,0.0,0.021369146183133125,8.0
fern,1052.4999999997633,5.3934910316910525,0.6291001045970338,0.05464941034147576,0.0,0.015753110870718956,8.0
fern,1052.9999999997742,5.394815418869034,0.6290133913323054,0.07431318302994494,0.0,0.01834145374596119,8.0
fern,1053.4999999997851,5.40150437471817,0.6293051717102174,0.0547564228793788,0.0,0.020245607942342758,8.0
fern,1053.999999999796,5.40451579489199,0.6292516934196051,0.05437769704924586,0.0,0.021564459428191185,8.0
fern,1054.499999999807,5.405548199154347,0.6291350934110795,0.054164289155733306,0.0,0.016530290246009827,8.0
fern,1054.9999999998179,5.404941212812158,0.6291835298115174,0.0544987972275454,0.0,0.020927470177412033,8.0
fern,1055.4999999998288,5.409173294327924,0.6288593857027618,0.05455363690265424,0.0,0.021614911034703255,8.0
fern,1055.9999999998397,5.408718728768863,0.6290096438931144,0.05412877925871453,0.0,0.018778463825583458,8.0
fern,1056.4999999998506,5.4097859491376,0.6289531045641632,0.05427714741831854,0.0,0.02128918282687664,8.0
fern,1056.9999999998615,5.411920961667627,0.6287222419252179,0.05501505118635606,0.0,0.017399510368704796,8.0
fern,1057.4999999998724,5.413267795594354,0.6284013295365541,0.054713092634927234,0.0,0.0206244308501482,8.0
fern,1057.9999999998834,5.411233076093779,0.6286806438328303,0.05466314482311058,0.0,0.017291154712438583,8.0
fern,1058.4999999998943,5.4117604541460835,0.6285780197997042,0.054457353874458124,0.0,0.01474772673100233,8.0
fern,1058.9999999999052,5.411661083584528,0.628629941713392,0.054615763813621376,0.0,0.02118781767785549,8.0
fern,1059.499999999916,5.41171994469203,0.6286441240768785,0.05455048750697108,0.0,0.013864525593817234,8.0
fern,1059.999999999927,5.4120359498911315,0.6284248621800618,0.05409900034237807,0.0,0.01773068867623806,8.0
fern,1060.499999999938,5.41102375418996,0.6288623060269832,0.0542287435049224,0.0,0.020726019516587257,8.0
fern,1060.9999999999488,5.399991939672849,0.6339894834623758,0.05614169305740113,0.0,0.015905141830444336,8.0
fern,1061.4999999999598,5.399170723498358,0.636266352388327,0.05536127766367646,0.0,0.021595608443021774,8.0
fern,1061.9999999999707,5.399349878009102,0.6369554203350726,0.05476487175551934,0.0,0.022167697548866272,8.0
fern,1062.4999999999816,5.401247816731754,0.6375442377210335,0.05441395770419775,0.0,0.019462402909994125,8.0
fern,1062.9999999999925,5.4012891028872545,0.6375699963455858,0.054356295740975474,0.0,0.021270697936415672,8.0
fern,1063.5000000000034,5.400793855460728,0.6374956774762698,0.05385738465292629,0.0,0.01589362323284149,8.0
fern,1064.0000000000143,5.400469539711355,0.6374365645776955,0.05411239338015966,0.0,0.018983475863933563,8.0
fern,1064.5000000000252,5.40009598275079,0.637382368475214,0.05436484654994602,0.0,0.018684547394514084,8.0
fern,1065.0000000000362,5.402771453863743,0.6380962698080651,0.05481508223922344,0.0,0.020598892122507095,8.0
fern,1065.500000000047,5.404629627001039,0.6384365009067424,0.055077316927707176,0.0,0.02064412459731102,8.0
fern,1066.000000000058,5.400539722111188,0.6370954063193021,0.05474077674641625,0.0,0.020187588408589363,8.0
fern,1066.500000000069,5.379482585202925,0.6288225081569797,0.05654153769241424,0.0,0.02212083712220192,8.0
fern,1067.0000000000798,5.335109853925863,0.6170282263156786,0.05702889437423413,0.0,0.019956344738602638,8.0
fern,1067.5000000000907,5.327937813722899,0.6159740614642557,0.05562636739733987,0.0,0.02113882265985012,8.0
fern,1068.0000000001016,5.3432537594760205,0.6037887686971648,0.07300567060224396,0.0,0.020879235118627548,8.0
fern,1068.5000000001125,5.347289181393455,0.6005256674457461,0.054979785726748776,0.0,0.021500904113054276,8.0
fern,1069.0000000001235,5.351348745139896,0.5942740977312876,0.05572601068971855,0.0,0.02164914831519127,8.0
fern,1069.5000000001344,5.353458148400267,0.589694360533366,0.05521025556858568,0.0,0.021600235253572464,8.0
fern,1070.0000000001453,5.351396768165465,0.5909437709137758,0.05436623802708307,0.0,0.02146328054368496,8.0
fern,1070.5000000001562,5.354249366796304,0.5863721892278096,0.05458771430524766,0.0,0.020985880866646767,8.0
fern,1071.0000000001671,5.353637774689272,0.5866961150564476,0.054267067345278815,0.0,0.021078310906887054,8.0
fern,1071.500000000178,5.353622529716136,0.5866957806072681,0.05422285411479138,0.0,0.019234320148825645,8.0
fern,1072.000000000189,5.353273742562211,0.5868496990625462,0.054369274593621134,0.0,0.021039878949522972,8.0
fern,1072.5000000001999,5.354410902734341,0.5863336658601646,0.05445768690961697,0.0,0.018628085032105446,8.0
fern,1073.0000000002108,5.36286575158433,0.581961695638162,0.05560078802921217,0.0,0.02110331878066063,8.0
fern,1073.5000000002217,5.3579941443168115,0.5819732564088953,0.05446273306507758,0.0,0.018419578671455383,8.0
fern,1074.0000000002326,5.354488444059699,0.5829717261895704,0.05512393547821589,0.0,0.018420996144413948,8.0
fern,1074.5000000002435,5.3582949283261065,0.5837804532209474,0.054370598632677895,0.0,0.018159886822104454,8.0
fern,1075.0000000002544,5.3687761586730725,0.5855059005577372,0.05530474420282742,0.0,0.01911141164600849,8.0
fern,1075.5000000002653,5.365293984574217,0.5829900539842039,0.05438307234971073,0.0,0.01974647305905819,8.0
fern,1076.0000000002763,5.365725527033662,0.58324416558106,0.05409758800771702,0.0,0.020036103203892708,8.0
fern,1076.5000000002872,5.366130167355118,0.5835045834965419,0.05434569487954063,0.0,0.021498674526810646,8.0
fern,1077.000000000298,5.366390849070458,0.5836547329477374,0.054596492184606264,0.0,0.020003242418169975,8.0
fern,1077.500000000309,5.365905765771409,0.5832915816977068,0.05436779237528764,0.0,0.020304707810282707,8.0
fern,1078.00000000032,5.36394056535016,0.582573223696812,0.061415406970048464,0.0,0.021084489300847054,8.0
fern,1078.5000000003308,5.3563052254542995,0.5765221830839496,0.05493505814297204,0.0,0.020503394305706024,8.0
fern,1079.0000000003417,5.357182623644611,0.5781179927806464,0.054227459584064185,0.0,0.017529770731925964,8.0
fern,1079.5000000003527,5.356918077721888,0.578027798742342,0.05466646122364556,0.0,0.014999917708337307,8.0
fern,1080.0000000003636,5.351813414036822,0.5737470905419659,0.05467783953843139,0.0,0.01979566179215908,8.0
fern,1080.5000000003745,5.350131243566345,0.5708325958956156,0.05335031254645525,0.0,0.020494885742664337,8.0
fern,1081.0000000003854,5.350441535174137,0.5757002459852466,0.05474584764936949,0.0,0.020892798900604248,8.0
fern,1081.5000000003963,5.350566024395948,0.5757923241981778,0.05400708265577028,0.0,0.01781615987420082,8.0
fern,1082.0000000004072,5.352138439444379,0.5792568881679844,0.05502779033087872,0.0,0.01793025992810726,8.0
fern,1082.5000000004181,5.352367880726771,0.5797437063465556,0.05450613711798592,0.0,0.01701001636683941,8.0
fern,1083.000000000429,5.352392262696126,0.5803116651672837,0.05472039582866772,0.0,0.017770593985915184,8.0
fern,1083.50000000044,5.352116784129562,0.5748480643304724,0.05472299998558725,0.0,0.020895646885037422,8.0
fern,1084.0000000004509,5.3519844725114405,0.5642920724929247,0.05139465476725167,0.0,0.0134296715259552,8.0
fern,1084.5000000004618,5.3491470753849875,0.5719893266069843,0.056653986252157444,0.0,0.017239779233932495,8.0
fern,1085.0000000004727,5.3500423520373435,0.5710509880360861,0.05399299525222243,0.0,0.0195313710719347,8.0
fern,1085.5000000004836,5.367763854656191,0.5458505259047177,0.05369779139611643,0.0,0.01859472319483757,8.0
fern,1086.0000000004945,5.374794843080732,0.5346704977150725,0.05471056977778346,0.0,0.01989349164068699,8.0
fern,1086.5000000005055,5.372916464900519,0.5352208164187837,0.0626806482322363,0.0,0.020195676013827324,8.0
fern,1087.0000000005164,5.363420836165108,0.5397515721549822,0.055342842632851,0.0,0.020466893911361694,8.0
fern,1087.5000000005273,5.363855859843975,0.5386492403438599,0.053307370643617444,0.0,0.021863073110580444,8.0
fern,1088.0000000005382,5.380235212742528,0.5290852269003861,0.055851481837204106,0.0,0.021132580935955048,8.0
fern,1088.500000000549,5.389867220884646,0.5240294226017386,0.05229933412442167,0.0,0.021002594381570816,8.0
fern,1089.00000000056,5.3872650462027405,0.524663855878483,0.05504502087774231,0.0,0.02082418091595173,8.0
fern,1089.500000000571,5.383240512788583,0.5257912152456813,0.054531788340434546,0.0,0.0184901375323534,8.0
fern,1090.0000000005818,5.381407026671536,0.5266340783286528,0.05448287418864217,0.0,0.020846694707870483,8.0
fern,1090.5000000005928,5.392498856268881,0.523590682709369,0.05533959972199735,0.0,0.018060898408293724,8.0
fern,1091.0000000006037,5.388548806992234,0.5243955177679119,0.05454010939184607,0.0,0.02120986022055149,8.0
fern,1091.5000000006146,5.387578700578442,0.5246539900100118,0.054373833332596995,0.0,0.02062893472611904,8.0
fern,1092.0000000006255,5.3873445605035295,0.5246879252042379,0.05442937056089031,0.0,0.021136023104190826,8.0
fern,1092.5000000006364,5.386913579386587,0.5243147866916222,0.0545507417891658,0.0,0.0208108089864254,8.0
fern,1093.0000000006473,5.383545967335027,0.5250180289335534,0.054957282075577735,0.0,0.01917220838367939,8.0
fern,1093.5000000006582,5.383425400207529,0.5248375780441302,0.05485605878511018,0.0,0.020882345736026764,8.0
fern,1094.0000000006692,5.385254115161899,0.5242980145629186,0.05462438946007103,0.0,0.020922133699059486,8.0
fern,1094.50000000068,5.380500300900296,0.5258066474939719,0.05460031307117684,0.0,0.020914336666464806,8.0
fern,1095.000000000691,5.35426842514117,0.5340585705464213,0.06482418992027343,0.0,0.018848467618227005,8.0
fern,1095.500000000702,5.329176936880439,0.5404057081754268,0.06119853814948801,0.0,0.017413051798939705,8.0
fern,1096.0000000007128,5.326633151482776,0.5402682998903231,0.055327249834947245,0.0,0.022480029612779617,8.0
fern,1096.5000000007237,5.320461390860873,0.5398031136429463,0.05444530073350156,0.0,0.021957263350486755,8.0
fern,1097.0000000007346,5.322384055344955,0.5395317262368752,0.054588688221779695,0.0,0.019104106351733208,8.0
fern,1097.5000000007456,5.320913973513579,0.5395090050075912,0.054296270529047126,0.0,0.01595628261566162,8.0
fern,1098.0000000007565,5.320344253888907,0.5394626029672216,0.05441900117387345,0.0,0.02015434205532074,8.0
fern,1098.5000000007674,5.320269518887496,0.5395657860393903,0.05921274449637657,0.0,0.01649259217083454,8.0
fern,1099.0000000007783,5.3138676751551,0.5404885729879809,0.054420373892113634,0.0,0.021826501935720444,8.0
fern,1099.5000000007892,5.30100593552152,0.543303165572572,0.054018452534303346,0.0,0.020983528345823288,8.0
fern,1100.0000000008001,5.298592418731608,0.5442462867686118,0.05476161828288736,0.0,0.022370366379618645,8.0
fern,1100.500000000811,5.299529943571827,0.54352585387389,0.05455780196621557,0.0,0.021165089681744576,8.0
fern,1101.000000000822,5.301443945775827,0.542293281986113,0.05480014470071451,0.0,0.021077070385217667,8.0
fern,1101.5000000008329,5.301280875713299,0.5425018253050158,0.0542383945847436,0.0,0.020905017852783203,8.0
fern,1102.0000000008438,5.314563994215146,0.5340288698285264,0.05857613114559597,0.0,0.02101808600127697,8.0
fern,1102.5000000008547,5.328684592320689,0.5248245110649628,0.055218596040546936,0.0,0.020779704675078392,8.0
fern,1103.0000000008656,5.325959852417193,0.5257585399508916,0.0544278622522266,0.0,0.021213069558143616,8.0
fern,1103.5000000008765,5.326616375875581,0.5252100576064367,0.05469008370181962,0.0,0.022070595994591713,8.0
fern,1104.0000000008874,5.325568320617212,0.5252319760943046,0.05424424406890837,0.0,0.021538110449910164,8.0
fern,1104.5000000008984,5.326387620886102,0.5251164762300423,0.05439482280252503,0.0,0.021840037778019905,8.0
fern,1105.0000000009093,5.323045942102018,0.5256542103575618,0.05346440189197549,0.0,0.021704116836190224,8.0
fern,1105.5000000009202,5.3260799742638,0.5274359096613641,0.054763619348713384,0.0,0.019046256318688393,8.0
fern,1106.000000000931,5.3271556990162505,0.5277081773260643,0.054977632024337426,0.0,0.019578998908400536,8.0
fern,1106.500000000942,5.3350103638543125,0.5291707441253913,0.05522428981852068,0.0,0.02059914544224739,8.0
fern,1107.000000000953,5.333195186579258,0.528076476412001,0.05447067006443405,0.0,0.02110399305820465,8.0
fern,1107.5000000009638,5.332402209709729,0.5274578072376456,0.054381682226759355,0.0,0.02098485454916954,8.0
fern,1108.0000000009748,5.331945952576417,0.5272038195912262,0.054443243531908464,0.0,0.02089226245880127,8.0
fern,1108.5000000009857,5.3323429949269165,0.5275687512857382,0.05412831338084717,0.0,0.021314268931746483,8.0
fern,1109.0000000009966,5.333034360244749,0.5279416000649152,0.05437670999005819,0.0,0.02138359844684601,8.0
fern,1109.5000000010075,5.332490506252832,0.527582583928662,0.054265889619085045,0.0,0.02196691930294037,8.0
fern,1110.0000000010184,5.33170500325373,0.5270782574927853,0.05454250148230175,0.0,0.021938472986221313,8.0
fern,1110.5000000010293,5.329268432127119,0.5242175241781541,0.054723182371671016,0.0,0.022119417786598206,8.0
fern,1111.0000000010402,5.330294668963109,0.5260954467461672,0.054483278983817766,0.0,0.02230951189994812,8.0
fern,1111.5000000010511,5.332693139150348,0.5304888245640726,0.06508748371572445,0.0,0.02254376746714115,8.0
fern,1112.000000001062,5.331044679071918,0.5508652982700863,0.05643423533949939,0.0,0.02236826717853546,8.0
fern,1112.500000001073,5.326115410021441,0.5773078818099728,0.057189771227872215,0.0,0.0223151296377182,8.0
fern,1113.000000001084,5.326003736042334,0.5788272260696175,0.05424003628005679,0.0,0.02226245403289795,8.0
fern,1113.5000000010948,5.325803760369068,0.5798614487339147,0.05437376343819225,0.0,0.02207176759839058,8.0
fern,1114.0000000011057,5.324503775382292,0.5848713504527537,0.0547839714376268,0.0,0.021966319531202316,8.0
fern,1114.5000000011166,5.324717260291688,0.5849911382336154,0.05673138248754888,0.0,0.02123621664941311,8.0
fern,1115.0000000011275,5.318242239592882,0.5901351006282464,0.05850663021752424,0.0,0.02058623731136322,8.0
fern,1115.5000000011385,5.313072620194656,0.5943400876204495,0.05536238005789158,0.0,0.01999731734395027,8.0
fern,1116.0000000011494,5.314648733842609,0.5936444742761557,0.05474374314868232,0.0,0.01979397051036358,8.0
fern,1116.5000000011603,5.313150307140906,0.5941217574615241,0.05529653257402921,0.0,0.020008061081171036,8.0
fern,1117.0000000011712,5.31821928065008,0.5894527467959592,0.05443468453043067,0.0,0.020701387897133827,8.0
fern,1117.5000000011821,5.321905615144589,0.5860703961895724,0.054623226639294,0.0,0.020776649937033653,8.0
fern,1118.000000001193,5.319621356113719,0.587727903238214,0.05435646055709068,0.0,0.020005712285637856,8.0
fern,1118.500000001204,5.319007887364507,0.587924365091343,0.05418491566149442,0.0,0.018411995843052864,8.0
fern,1119.0000000012149,5.319099226997056,0.5878919449026654,0.05424937742759764,0.0,0.01822725124657154,8.0
fern,1119.5000000012258,5.321157196142272,0.5871646158578124,0.0549285935339821,0.0,0.01967610977590084,8.0
fern,1120.0000000012367,5.315307400328487,0.5898295838264624,0.05465678653406274,0.0,0.021787114441394806,8.0
fern,1120.5000000012476,5.316922960044187,0.5898365426155888,0.05470264435938979,0.0,0.02105402946472168,8.0
fern,1121.0000000012585,5.329660093351647,0.5900118013238662,0.05515859559190854,0.0,0.015948697924613953,8.0
fern,1121.5000000012694,5.329116749475168,0.5905500228394297,0.05444985518581145,0.0,0.01921776682138443,8.0
fern,1122.0000000012803,5.329559814314537,0.5903466012093885,0.05452107335713803,0.0,0.02149203047156334,8.0
fern,1122.5000000012913,5.335717158951665,0.5879618878824062,0.05519134875013711,0.0,0.021551964804530144,8.0
fern,1123.0000000013022,5.3337076854107,0.586374321143071,0.05453007883598409,0.0,0.020862257108092308,8.0
fern,1123.500000001313,5.341798862370812,0.58782135801465,0.05543716711342912,0.0,0.019325388595461845,8.0
fern,1124.000000001324,5.337354594103943,0.5873346319168763,0.05426273261265097,0.0,0.02113298699259758,8.0
fern,1124.500000001335,5.337211076710795,0.5874615977949523,0.05449345374828633,0.0,0.01972929947078228,8.0
fern,1125.0000000013458,5.339605914090648,0.5885429454214107,0.05485182598680581,0.0,0.01398656889796257,8.0
fern,1125.5000000013567,5.34805947904165,0.5867039884618837,0.05980657279235778,0.0,0.020248662680387497,8.0
fern,1126.0000000013677,5.339849817957966,0.5972366696691318,0.0563846071359123,0.0,0.021722102537751198,8.0
fern,1126.5000000013786,5.338035898577756,0.5989751070544483,0.054587019948634595,0.0,0.02216295339167118,8.0
fern,1127.0000000013895,5.338148032053514,0.5988620665277001,0.05414017338772017,0.0,0.022186212241649628,8.0
fern,1127.5000000014004,5.338196440001239,0.5985982536865387,0.05408934097655828,0.0,0.022146180272102356,8.0
fern,1128.0000000014113,5.337550841804561,0.5999605150742653,0.05412947926699932,0.0,0.022146761417388916,8.0
fern,1128.5000000014222,5.337391191920096,0.6007465477737505,0.054506542932143034,0.0,0.022092506289482117,8.0
fern,1129.0000000014331,5.3362873571456655,0.6040977937939278,0.05490090951790867,0.0,0.021857725456357002,8.0
fern,1129.500000001444,5.335538630542082,0.6087289823309272,0.054747987804280696,0.0,0.021124834194779396,8.0
fern,1130.000000001455,5.336074915720226,0.6086574187254663,0.05445807846206949,0.0,0.020042061805725098,8.0
fern,1130.5000000014659,5.336168374267749,0.6085746488858738,0.05378883502718623,0.0,0.02135356515645981,8.0
